mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,19,-1,1900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-351.0
access,20,-1,2000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9993.5,15.0,0.0,access,1,0.0,low,neutral,4.0
access,20,-1,2000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-351.0
access,21,-1,2100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9995.7059,15.0,0.294118,access,1,2.2059,high,agree,4.0
access,21,-1,2100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-351.0
access,22,-1,2200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9991.0,15.0,-0.2,access,1,1.5,high,agree,-4.0
access,22,-1,2200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-351.0
access,23,-1,2300,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9996.2273,15.0,0.363636,access,2,2.7273,high,agree,4.0
access,23,-1,2300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-351.0
access,24,-1,2400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.0,9986.3333,18.0,-0.851852,access,1,7.6667,high,agree,8.0
access,24,-1,2400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-351.0
access,25,-1,2500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9991.0,9988.0526,16.0,-0.368421,access,2,2.9474,high,agree,-16.0
access,25,-1,2500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.5,11002.5,13.0,0.0,public,0,0.0,low,neutral,-311.0
access,26,-1,2600,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.0,9992.0,16.0,0.0,public,0,0.0,low,neutral,-8.0
access,26,-1,2600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-271.0
access,27,-1,2700,ASH_COATED_OSMIUM,1,0,1,8,-79944.0,10003.0,10003.0,0.0,0.0,public,0,0.0,low,neutral,80.0
access,27,-1,2700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,10998.0,10998.1579,2.0,0.157895,public,0,0.1579,low,agree,-671.0
access,28,-1,2800,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9989.4595,15.0,-0.405405,access,2,3.0405,high,agree,-4.0
access,28,-1,2800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.5,11003.2609,11.0,-0.043478,access,1,0.2391,low,agree,-231.0
access,29,-1,2900,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9992.2069,17.0,-0.034483,access,1,0.2931,low,agree,-4.0
access,29,-1,2900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11007.5,11007.2,3.0,-0.2,public,0,0.3,low,agree,89.0
access,30,-1,3000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.5,9995.0357,15.0,0.071429,access,2,0.5357,medium,agree,12.0
access,30,-1,3000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11002.0,11002.0,14.0,0.0,access,1,0.0,low,neutral,-351.0
access,31,-1,3100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9995.0,9991.1429,18.0,-0.428571,public,0,3.8571,high,agree,16.0
access,31,-1,3100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11003.5,11004.5185,11.0,0.185185,access,2,1.0185,high,agree,-231.0
access,32,-1,3200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9995.8571,15.0,0.314286,access,1,2.3571,high,agree,4.0
access,32,-1,3200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-271.0
access,33,-1,3300,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9989.5,15.0,-0.4,access,1,3.0,high,agree,-4.0
access,33,-1,3300,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11002.5,11003.1111,11.0,0.111111,access,1,0.6111,medium,agree,-311.0
access,34,-1,3400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,0.0
access,34,-1,3400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-271.0
access,35,-1,3500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9991.5217,15.0,-0.130435,access,2,0.9783,high,agree,-4.0
access,35,-1,3500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.5,11003.5,13.0,0.0,access,1,0.0,low,neutral,-231.0
access,36,-1,3600,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.5,9993.5,15.0,0.0,access,1,0.0,low,neutral,43.0
access,36,-1,3600,INTARIAN_PEPPER_ROOT,0,0,0,80,-880511.0,10998.0,10998.0,0.0,0.0,access,1,0.0,low,neutral,-671.0
access,37,-1,3700,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.5,9995.2308,15.0,0.230769,access,1,1.7308,high,agree,43.0
access,37,-1,3700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-191.0
access,38,-1,3800,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9997.0,9994.75,12.0,-0.375,access,1,2.25,high,agree,50.0
access,38,-1,3800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11003.5,11003.2381,11.0,-0.047619,access,1,0.2619,low,agree,-231.0
access,39,-1,3900,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,42.0
access,39,-1,3900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-191.0
access,40,-1,4000,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9995.5,9991.8571,17.0,-0.428571,access,1,3.6429,high,agree,47.0
access,40,-1,4000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-191.0
access,41,-1,4100,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9996.0,9992.7647,10.0,-0.647059,public,0,3.2353,high,agree,48.0
access,41,-1,4100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11004.5,11007.0667,11.0,0.466667,access,2,2.5667,high,agree,-151.0
access,42,-1,4200,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,42,-1,4200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.0,11004.1333,14.0,-0.266667,access,1,1.8667,high,agree,-31.0
access,43,-1,4300,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,43,-1,4300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-191.0
access,44,-1,4400,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.5,9989.75,15.0,-0.5,access,1,3.75,high,agree,73.0
access,44,-1,4400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-191.0
access,45,-1,4500,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9997.5,9995.25,15.0,-0.3,access,1,2.25,high,agree,65.0
access,45,-1,4500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.5,11004.3462,15.0,-0.153846,public,0,1.1538,high,agree,-71.0
access,46,-1,4600,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,46,-1,4600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11003.0,11005.0588,14.0,0.294118,access,2,2.0588,high,agree,-271.0
access,47,-1,4700,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,74.0
access,47,-1,4700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.0,11005.0,12.0,0.0,access,2,0.0,low,neutral,-111.0
access,48,-1,4800,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,74.0
access,48,-1,4800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11003.0,11003.8889,8.0,0.222222,public,0,0.8889,medium,agree,-271.0
access,49,-1,4900,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9992.5,9991.4375,17.0,-0.125,access,2,1.0625,high,agree,75.0
access,49,-1,4900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11004.5,11002.5676,11.0,-0.351351,access,1,1.9324,high,agree,-151.0
access,50,-1,5000,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,50,-1,5000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11004.0,11006.1724,14.0,0.310345,access,1,2.1724,high,agree,-191.0
access,51,-1,5100,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,51,-1,5100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11005.5,11006.9667,11.0,0.266667,access,1,1.4667,high,agree,-71.0
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,609.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.5,9994.6538,15.0,0.153846,access,1,1.1538,high,agree,73.0
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-111.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9996.0,9994.4118,18.0,-0.176471,public,0,1.5882,high,agree,68.0
access,54,-1,5400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-111.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.5,9995.125,15.0,0.083333,access,1,0.625,medium,agree,71.0
access,55,-1,5500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.0,11005.3333,14.0,0.047619,access,1,0.3333,low,agree,-111.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9995.5,9995.7586,15.0,0.034483,access,2,0.2586,low,agree,69.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11005.5,11003.5588,11.0,-0.352941,access,1,1.9412,high,agree,-71.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9995.5,9996.3333,15.0,0.111111,access,2,0.8333,medium,agree,69.0
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11001.0,11001.2308,2.0,0.230769,access,1,0.2308,low,agree,-431.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.0,9992.6522,16.0,-0.043478,access,2,0.3478,low,agree,74.0
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880511.0,11001.0,11001.0,0.0,0.0,access,1,0.0,low,neutral,-431.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9993.5,9994.3333,15.0,0.111111,access,1,0.8333,medium,agree,73.0
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11008.0,11004.6129,14.0,-0.483871,access,1,3.3871,high,agree,129.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9996.0,9993.0,18.0,-0.333333,access,1,3.0,high,agree,68.0
access,60,-1,6000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-31.0
access,61,-1,6100,ASH_COATED_OSMIUM,1,0,1,-2,20060.0,9986.0,9986.0,0.0,0.0,access,1,0.0,low,neutral,88.0
access,61,-1,6100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11006.5,11008.4643,11.0,0.357143,access,1,1.9643,high,agree,9.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,62,-1,6200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11004.0,11005.75,14.0,0.25,access,1,1.75,high,agree,-191.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.5,9994.1739,15.0,-0.043478,access,2,0.3261,low,agree,71.0
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-31.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,72.0
access,64,-1,6400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-31.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,72.0
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.5,11006.5,13.0,0.0,public,0,0.0,low,neutral,9.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,70.0
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11006.0,11008.2,14.0,0.314286,access,2,2.2,high,agree,-31.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9995.5,9995.7778,15.0,0.037037,access,2,0.2778,low,agree,69.0
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.5,11006.1765,11.0,-0.058824,access,1,0.3235,low,agree,9.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,70.0
access,68,-1,6800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.0,11005.0,14.0,-0.142857,access,1,1.0,high,agree,-31.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9998.0,9999.4706,10.0,0.294118,access,1,1.4706,high,agree,64.0
access,69,-1,6900,INTARIAN_PEPPER_ROOT,0,0,0,80,-880511.0,11002.0,11002.0,0.0,0.0,access,1,0.0,low,neutral,-351.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9996.0,9993.0,18.0,-0.333333,public,0,3.0,high,agree,68.0
access,70,-1,7000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,49.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9994.5,9994.7586,15.0,0.034483,access,1,0.2586,low,agree,71.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11007.5,11008.7419,11.0,0.225806,access,1,1.2419,high,agree,89.0
access,72,-1,7200,ASH_COATED_OSMIUM,1,0,1,-2,20060.0,9992.0,9992.0,0.0,0.0,public,0,0.0,low,neutral,76.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11006.5,11005.7143,11.0,-0.142857,access,1,0.7857,medium,agree,9.0
access,73,-1,7300,ASH_COATED_OSMIUM,1,0,1,-2,20060.0,9988.0,9988.0,0.0,0.0,access,1,0.0,low,neutral,84.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11008.0,11008.0,12.0,0.0,access,2,0.0,low,neutral,129.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,-2,20060.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,74,-1,7400,INTARIAN_PEPPER_ROOT,0,0,0,80,-880511.0,11001.0,11001.0,0.0,0.0,public,0,0.0,low,neutral,-431.0
access,75,-1,7500,ASH_COATED_OSMIUM,1,0,1,-2,20060.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,86.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11006.5,11009.3448,15.0,0.37931,public,0,2.8448,high,agree,9.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,3,-29905.0,9990.0,9991.4211,6.0,0.473684,public,0,1.4211,high,agree,65.0
access,76,-1,7600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11014.0,11014.0,0.0,0.0,access,1,0.0,low,neutral,609.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9995.5,9998.0,15.0,0.333333,access,1,2.5,high,agree,81.5
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11006.5,11009.7143,15.0,0.428571,public,0,3.2143,high,agree,9.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9995.0,9995.6087,14.0,0.086957,access,2,0.6087,medium,agree,80.0
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11006.5,11007.7931,15.0,0.172414,public,0,1.2931,high,agree,9.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9996.0,9993.5,18.0,-0.277778,public,0,2.5,high,agree,83.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11008.0,11008.0,12.0,0.0,access,1,0.0,low,neutral,129.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9994.5,9993.0,15.0,-0.2,access,2,1.5,high,agree,78.5
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11010.0,11009.6957,14.0,-0.043478,access,1,0.3043,low,agree,289.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9993.5,9992.5217,15.0,-0.130435,access,1,0.9783,high,agree,75.5
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11007.5,11005.5357,11.0,-0.357143,access,1,1.9643,high,agree,89.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,77.0
access,82,-1,8200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11008.0,11008.0,18.0,0.0,access,1,0.0,low,neutral,129.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9993.0,9993.4091,18.0,0.045455,access,1,0.4091,medium,agree,74.0
access,83,-1,8300,INTARIAN_PEPPER_ROOT,2,0,2,80,-880511.0,11008.5,11010.8571,11.0,0.428571,access,1,2.3571,high,agree,169.0
access,84,-1,8400,ASH_COATED_OSMIUM,2,0,2,3,-29905.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,56.0
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11009.0,11007.8571,16.0,-0.142857,access,1,1.1429,high,agree,209.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9995.0,9994.0,14.0,-0.142857,access,2,1.0,high,agree,80.0
access,85,-1,8500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11008.5,11008.5,13.0,0.0,public,0,0.0,low,neutral,169.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9995.0,9997.0588,14.0,0.294118,access,2,2.0588,high,agree,80.0
access,86,-1,8600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,209.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9995.5,9998.2857,15.0,0.371429,access,2,2.7857,high,agree,81.5
access,87,-1,8700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880511.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,209.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,3,-29905.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,83.0
